Absolute Path,Camera ID,Camera Name,Date/Time,Media created,Media Filename,Media Format,Media ID,Media Processed Flag,Reference,Media updated,Exposure Bias Value,Flash,Aperture Value,Focal Length,ISO Speed Ratings,Orientation,Image Height,Image Width,Sighting Created,Sighting ID,Sighting Quantity,Sighting Updated,Site ID,Site Name,[Translation missing],Survey ID,Survey Name,Survey Site ID,[Translation missing],Class,Species Common Name,Taxonomy created,Genus,Species ID,Species,Order,Species,Taxonomy updated,Trap Station ID,Camelot GPS Latitude,Camelot GPS Longitude,Trap Station Name,Trap Station Session Camera ID,Session End Date,Trap Station Session ID,Session Start Date,Behavior,Bait Fate
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5e\5e5e0d21-1115-463e-8d7c-bcdfa4002d19.jpg,427,NL303A,10/7/2022 15:52,2/17/2023 4:19,5e5e0d21-1115-463e-8d7c-bcdfa4002d19,jpg,28956,TRUE,TRUE,2/17/2023 4:19,1/120 sec,Flash did not fire,f/2.8,6 mm,193,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:48,48279,1,6/4/2023 12:48,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Bobcat,2/1/2023 3:15,Lynx,12,Bobcat,,rufus,2/1/2023 3:15,237,34.66475,-86.680056,N_L27_Y1,425,10/8/2022 0:00,420,10/1/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\95\95cc037b-f574-4d38-b28b-72c1939a0943.jpg,424,NL301B,10/10/2022 9:08,2/17/2023 4:02,95cc037b-f574-4d38-b28b-72c1939a0943,jpg,27948,TRUE,TRUE,2/17/2023 4:02,1/60 sec,Flash did not fire,f/2.8,6 mm,127,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 11:59,47610,1,6/4/2023 11:59,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Coyote,10/28/2022 12:36,Canis,10,Coyote,,latrans,10/28/2022 12:36,235,34.665767,-86.678046,N_L25_Y1,422,10/15/2022 0:00,417,10/8/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5a\5a92501c-9778-485f-b5c1-627bb372d371.jpg,444,NL311B,10/13/2022 21:12,2/17/2023 5:57,5a92501c-9778-485f-b5c1-627bb372d371,jpg,30027,TRUE,TRUE,2/17/2023 5:57,0.05 sec,Flash fired,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 15:09,49442,1,6/4/2023 15:09,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,245,34.664962,-86.673694,N_L35_Y1,442,10/15/2022 0:00,437,10/8/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\73\73691e78-a471-4b7b-88ab-efdfb49da654.jpg,425,NL302A,10/5/2022 7:02,2/17/2023 4:06,73691e78-a471-4b7b-88ab-efdfb49da654,jpg,28216,TRUE,TRUE,2/17/2023 4:06,0.05 sec,Flash did not fire,f/2.8,6 mm,589,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:07,47728,2,6/4/2023 12:07,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,423,10/8/2022 0:00,418,10/1/2022 0:00,General_Curiosity,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a7\a7bddd94-ee07-4729-9bcd-f6164c8e75c8.jpg,444,NL311B,10/10/2022 0:47,2/17/2023 5:56,a7bddd94-ee07-4729-9bcd-f6164c8e75c8,jpg,29954,TRUE,TRUE,2/17/2023 5:56,0.05 sec,Flash fired,f/2.8,6 mm,223,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 15:06,49364,1,6/4/2023 15:06,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,245,34.664962,-86.673694,N_L35_Y1,442,10/15/2022 0:00,437,10/8/2022 0:00,Scent_interest,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cd\cd026ceb-2223-40a7-8610-9274941b01f7.jpg,425,NL302A,10/5/2022 7:02,2/17/2023 4:07,cd026ceb-2223-40a7-8610-9274941b01f7,jpg,28282,TRUE,TRUE,2/17/2023 4:07,0.05 sec,Flash did not fire,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:09,47756,2,6/4/2023 12:09,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,423,10/8/2022 0:00,418,10/1/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fa\faa2eb05-f184-4dd5-b1bb-059e477c1894.jpg,426,NL302B,10/9/2022 1:30,2/17/2023 4:07,faa2eb05-f184-4dd5-b1bb-059e477c1894,jpg,28240,TRUE,TRUE,2/17/2023 4:07,0.05 sec,Flash fired,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:15,47822,1,6/4/2023 12:15,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,424,10/15/2022 0:00,419,10/8/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9d\9d5e4718-d347-4db3-be4b-6e9743d49c5f.jpg,436,NL307B,10/10/2022 18:42,2/17/2023 4:36,9d5e4718-d347-4db3-be4b-6e9743d49c5f,jpg,29310,TRUE,TRUE,2/17/2023 4:36,0.05 sec,Flash fired,f/2.8,6 mm,169,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 14:29,48874,1,6/4/2023 14:29,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,241,34.663044,-86.673616,N_L31_Y1,434,10/15/2022 0:00,429,10/8/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fa\fa22c673-c0ef-4eaa-9a0c-974350603bd3.jpg,446,NL312B,10/10/2022 12:47,2/17/2023 6:09,fa22c673-c0ef-4eaa-9a0c-974350603bd3,jpg,30056,TRUE,TRUE,2/17/2023 6:09,0.05 sec,Flash did not fire,f/2.8,6 mm,129,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 15:12,49460,1,6/4/2023 15:12,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Gray Catbird,2/17/2023 14:27,Dumetella,43,Gray Catbird,,carolinensis,2/17/2023 14:27,246,34.665634,-86.673338,N_L36_Y1,444,10/15/2022 0:00,439,10/8/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3e\3e12a837-0986-4793-906e-df1842150f68.jpg,427,NL303A,10/2/2022 16:33,2/17/2023 4:15,3e12a837-0986-4793-906e-df1842150f68,jpg,28719,TRUE,TRUE,2/17/2023 4:15,0.05 sec,Flash did not fire,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:34,48155,1,6/4/2023 12:34,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Nine-banded Armadillo,10/28/2022 3:15,Dasypus,6,Nine-banded Armadillo,,novemcinctus,10/28/2022 3:15,237,34.66475,-86.680056,N_L27_Y1,425,10/8/2022 0:00,420,10/1/2022 0:00,General_Curiosity,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f7\f7f074ca-39b4-4fcc-9c0e-a630e2948ca6.jpg,446,NL312B,10/13/2022 10:09,2/17/2023 6:09,f7f074ca-39b4-4fcc-9c0e-a630e2948ca6,jpg,30090,TRUE,TRUE,2/17/2023 6:09,1/24 sec,Flash did not fire,f/2.8,6 mm,102,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 15:14,49494,1,6/4/2023 15:14,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Eastern chipmunk,10/28/2022 12:35,Tamias,8,Eastern chipmunk,,striatus,6/7/2023 13:26,246,34.665634,-86.673338,N_L36_Y1,444,10/15/2022 0:00,439,10/8/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bb\bbea0a6c-c564-4e84-a056-7bd7abe0a121.jpg,428,NL303B,10/8/2022 15:52,2/17/2023 4:14,bbea0a6c-c564-4e84-a056-7bd7abe0a121,jpg,28552,TRUE,TRUE,2/17/2023 4:14,1/30 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:52,48302,1,6/4/2023 12:52,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Northern Flicker,2/17/2023 13:01,Colaptes,41,Northern Flicker,,auratus,2/17/2023 13:01,237,34.66475,-86.680056,N_L27_Y1,426,10/15/2022 0:00,421,10/8/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a3\a3d6c94a-d79d-49d1-b157-27759086510b.jpg,425,NL302A,10/5/2022 7:01,2/17/2023 4:06,a3d6c94a-d79d-49d1-b157-27759086510b,jpg,28208,TRUE,TRUE,2/17/2023 4:06,0.05 sec,Flash did not fire,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:06,47725,1,6/4/2023 12:06,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,423,10/8/2022 0:00,418,10/1/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\13\13eaadaf-0e89-44f9-b038-0b3860109955.jpg,425,NL302A,10/5/2022 7:01,2/17/2023 4:06,13eaadaf-0e89-44f9-b038-0b3860109955,jpg,28203,TRUE,TRUE,2/17/2023 4:06,0.05 sec,Flash did not fire,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:06,47722,1,6/4/2023 12:06,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,423,10/8/2022 0:00,418,10/1/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1f\1f08b1d7-0de1-4d09-b67a-cd6adeb0e5b6.jpg,428,NL303B,10/8/2022 15:52,2/17/2023 4:14,1f08b1d7-0de1-4d09-b67a-cd6adeb0e5b6,jpg,28549,TRUE,TRUE,2/17/2023 4:14,1/40 sec,Flash did not fire,f/2.8,6 mm,129,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:52,48301,1,6/4/2023 12:52,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Northern Flicker,2/17/2023 13:01,Colaptes,41,Northern Flicker,,auratus,2/17/2023 13:01,237,34.66475,-86.680056,N_L27_Y1,426,10/15/2022 0:00,421,10/8/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\91\9138b1aa-c645-4f7d-b9dd-5497bb3aab01.jpg,428,NL303B,10/10/2022 11:25,2/17/2023 4:15,9138b1aa-c645-4f7d-b9dd-5497bb3aab01,jpg,28667,TRUE,TRUE,2/17/2023 4:15,1/218 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 13:33,48348,1,6/4/2023 13:33,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,White-tailed Deer,10/28/2022 3:11,Odocoileus,4,White-tailed Deer,,virginianus,10/28/2022 3:11,237,34.66475,-86.680056,N_L27_Y1,426,10/15/2022 0:00,421,10/8/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\26\264f5d52-e67f-4949-89b8-1acaca6eb6e1.jpg,442,NL310B,10/13/2022 8:53,2/17/2023 5:03,264f5d52-e67f-4949-89b8-1acaca6eb6e1,jpg,29663,TRUE,TRUE,2/17/2023 5:03,1/24 sec,Flash did not fire,f/2.8,6 mm,102,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 14:50,49119,1,6/4/2023 14:50,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Blue Jay,2/4/2023 11:28,Cyanocitta,23,Blue Jay,,cristata,2/4/2023 11:28,244,34.664573,-86.673768,N_L34_Y1,440,10/15/2022 0:00,435,10/8/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\81\8157f4f9-9dd4-4419-b68f-30951dec3270.jpg,428,NL303B,10/11/2022 9:20,2/17/2023 4:16,8157f4f9-9dd4-4419-b68f-30951dec3270,jpg,28845,TRUE,TRUE,2/17/2023 4:16,1/60 sec,Flash did not fire,f/2.8,6 mm,146,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 13:46,48446,1,6/4/2023 13:46,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Northern Bobwhite,2/17/2023 13:02,Colinus,42,Northern Bobwhite,,virginianus,2/17/2023 13:02,237,34.66475,-86.680056,N_L27_Y1,426,10/15/2022 0:00,421,10/8/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ba\baaf4942-31d5-4e71-9d72-9870755d65b9.jpg,431,NL305A,10/2/2022 16:41,2/17/2023 4:28,baaf4942-31d5-4e71-9d72-9870755d65b9,jpg,29165,TRUE,TRUE,2/17/2023 4:28,1/40 sec,Flash did not fire,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 14:13,48638,1,6/4/2023 14:13,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,White-tailed Deer,10/28/2022 3:11,Odocoileus,4,White-tailed Deer,,virginianus,10/28/2022 3:11,239,34.6652,-86.679151,N_L29_Y1,429,10/8/2022 0:00,424,10/1/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b4\b4ebcb63-5934-4502-9025-dc4b52d77702.jpg,431,NL305A,10/2/2022 16:40,2/17/2023 4:28,b4ebcb63-5934-4502-9025-dc4b52d77702,jpg,29156,TRUE,TRUE,2/17/2023 4:28,1/40 sec,Flash did not fire,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 14:13,48629,1,6/4/2023 14:13,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,White-tailed Deer,10/28/2022 3:11,Odocoileus,4,White-tailed Deer,,virginianus,10/28/2022 3:11,239,34.6652,-86.679151,N_L29_Y1,429,10/8/2022 0:00,424,10/1/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\85\853e05a5-f3ec-4f34-9d0e-ee21913d683d.jpg,425,NL302A,10/5/2022 7:02,2/17/2023 4:07,853e05a5-f3ec-4f34-9d0e-ee21913d683d,jpg,28280,TRUE,TRUE,2/17/2023 4:07,0.05 sec,Flash did not fire,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 12:09,47755,2,6/4/2023 12:09,55,RSA_L3_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,19,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,236,34.665645,-86.678685,N_L26_Y1,423,10/8/2022 0:00,418,10/1/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ba\bace5570-cab3-4ee5-8fa2-e344dbdafba6.jpg,1084,NL310D,9/30/2023 7:59,1/16/2024 5:50,bace5570-cab3-4ee5-8fa2-e344dbdafba6,jpg,70644,TRUE,TRUE,1/16/2024 5:50,1/120 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,2/4/2024 5:26,87259,1,2/4/2024 5:26,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,Eastern chipmunk,10/28/2022 12:35,Tamias,8,Eastern chipmunk,,striatus,6/7/2023 13:26,612,34.663793,-86.673783,N_L34_Y2,1079,10/5/2023 0:00,1075,9/29/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\10\104ff5ad-ff32-4262-a3b5-046df17b856b.jpg,1090,NL306C,9/25/2023 11:26,1/16/2024 5:48,104ff5ad-ff32-4262-a3b5-046df17b856b,jpg,70246,TRUE,TRUE,1/16/2024 5:48,1/40 sec,Flash did not fire,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,2/4/2024 4:41,87063,1,2/4/2024 4:41,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,White-tailed Deer,10/28/2022 3:11,Odocoileus,4,White-tailed Deer,,virginianus,10/28/2022 3:11,606,34.664367,-86.667889,N_L30_Y2,1063,9/29/2023 0:00,1059,9/22/2023 0:00,General_Curiosity,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\25\254fea1a-c16a-4f95-9b76-b71e3d572a53.jpg,1075,NL301D,10/4/2023 7:07,1/16/2024 5:49,254fea1a-c16a-4f95-9b76-b71e3d572a53,jpg,70387,TRUE,TRUE,1/16/2024 5:49,0.05 sec,Flash did not fire,f/2.8,6 mm,148,"Top, left side (Horizontal / normal)",7296,4104,2/4/2024 4:06,86500,1,2/4/2024 4:06,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,Eastern gray squirrel,10/28/2022 12:35,Sciurus,9,Eastern gray squirrel,,carolinensis,6/7/2023 13:24,601,34.661611,-86.66806,N_L25_Y2,1058,10/5/2023 0:00,1054,9/29/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c4\c45b9f64-ceba-48ca-96ed-64efafcbdf93.jpg,1091,NL307C,9/22/2023 10:00,1/16/2024 5:49,c45b9f64-ceba-48ca-96ed-64efafcbdf93,jpg,70441,TRUE,TRUE,1/16/2024 5:49,1/758 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,4/5/2024 15:22,,,4/5/2024 15:22,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,,4/5/2024 15:22,,,,,,4/5/2024 15:22,607,34.661803,-86.673667,N_L31_Y2,1064,9/29/2023 0:00,1060,9/22/2023 0:00,,
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0d\0d91529c-6853-4703-a991-562e565e8165.jpg,1084,NL310D,9/30/2023 7:58,1/16/2024 5:50,0d91529c-6853-4703-a991-562e565e8165,jpg,70600,TRUE,TRUE,1/16/2024 5:50,1/120 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,2/4/2024 5:26,87250,1,2/4/2024 5:26,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,Eastern chipmunk,10/28/2022 12:35,Tamias,8,Eastern chipmunk,,striatus,6/7/2023 13:26,612,34.663793,-86.673783,N_L34_Y2,1079,10/5/2023 0:00,1075,9/29/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a8\a83a6f34-32c4-44c6-9e9a-245f98ba245f.jpg,1093,NL309C,9/29/2023 9:17,1/16/2024 5:49,a83a6f34-32c4-44c6-9e9a-245f98ba245f,jpg,70496,TRUE,TRUE,1/16/2024 5:49,1/144 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,4/5/2024 15:22,,,4/5/2024 15:22,88,RSA_L3_Y2,2023-10-02T06:33:46.367Z,8,Redstone Arsenal: Y2,53,2023-12-04T08:53:15.476Z,,,4/5/2024 15:22,,,,,,4/5/2024 15:22,609,34.663067,-86.673661,N_L33_Y2,1072,9/29/2023 0:00,1068,9/22/2023 0:00,,
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3a\3ad21759-2e85-4876-97ed-e9867198fbaf.jpg,463,NL409A,10/6/2022 10:37,2/20/2023 4:47,3ad21759-2e85-4876-97ed-e9867198fbaf,jpg,31754,TRUE,TRUE,2/20/2023 4:47,1/30 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/5/2023 11:46,50434,1,6/5/2023 11:46,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Eastern gray squirrel,10/28/2022 12:35,Sciurus,9,Eastern gray squirrel,,carolinensis,6/7/2023 13:24,255,34.655159,-86.623328,N_L45_Y1,461,10/8/2022 0:00,456,10/2/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\00\00bc7dd4-f6b0-44dc-b1ea-20569265f0c2.jpg,456,NL405B,10/15/2022 6:36,2/20/2023 3:46,00bc7dd4-f6b0-44dc-b1ea-20569265f0c2,jpg,31254,TRUE,TRUE,2/20/2023 3:46,0.05 sec,Flash fired,f/2.8,6 mm,169,"Top, left side (Horizontal / normal)",7296,4104,2/20/2023 3:52,24690,1,2/20/2023 3:52,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,251,34.656106,-86.622883,N_L41_Y1,454,10/15/2022 0:00,449,10/8/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d3\d3bebd26-d31d-421a-bbb9-a9bb96491f97.jpg,453,NL404A,10/4/2022 11:04,2/20/2023 3:36,d3bebd26-d31d-421a-bbb9-a9bb96491f97,jpg,31193,TRUE,TRUE,2/20/2023 3:36,1/120 sec,Flash did not fire,f/2.8,6 mm,193,"Top, left side (Horizontal / normal)",7296,4104,2/20/2023 3:38,24610,1,2/20/2023 3:38,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Wild Turkey,2/2/2023 14:53,Meleagris,16,Wild Turkey,,gallopavo,2/2/2023 14:53,250,34.656881,-86.623032,N_L40_Y1,451,10/8/2022 0:00,446,10/2/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9f\9fd2603c-14bb-4ab6-9790-c899542ed574.jpg,455,NL405A,10/4/2022 22:16,2/20/2023 3:46,9fd2603c-14bb-4ab6-9790-c899542ed574,jpg,31230,TRUE,TRUE,2/20/2023 3:46,0.05 sec,Flash fired,f/2.8,6 mm,195,"Top, left side (Horizontal / normal)",7296,4104,2/20/2023 3:49,24645,1,2/20/2023 3:49,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Red fox,2/12/2023 13:15,Vulpes,36,Red fox,,vulpes,6/7/2023 13:28,251,34.656106,-86.622883,N_L41_Y1,453,10/8/2022 0:00,448,10/2/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\2a\2a1a9ca4-5b28-4a35-859e-b2fd42973cd4.jpg,463,NL409A,10/4/2022 21:08,2/20/2023 4:46,2a1a9ca4-5b28-4a35-859e-b2fd42973cd4,jpg,31698,TRUE,TRUE,2/20/2023 4:46,0.05 sec,Flash fired,f/2.8,6 mm,389,"Top, left side (Horizontal / normal)",7296,4104,6/5/2023 11:42,50382,1,6/5/2023 11:42,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,255,34.655159,-86.623328,N_L45_Y1,461,10/8/2022 0:00,456,10/2/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\91\91b0745a-cb7d-42e6-956e-83e5a5750fa9.jpg,457,NL406A,10/3/2022 8:16,2/20/2023 3:58,91b0745a-cb7d-42e6-956e-83e5a5750fa9,jpg,31296,TRUE,TRUE,2/20/2023 3:58,0.05 sec,Flash did not fire,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,2/20/2023 4:02,24708,1,2/20/2023 4:02,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Bobcat,2/1/2023 3:15,Lynx,12,Bobcat,,rufus,2/1/2023 3:15,252,34.657543,-86.622897,N_L42_Y1,455,10/8/2022 0:00,450,10/2/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d6\d64182d8-7737-4ce7-a0bb-406cc34ec826.jpg,447,NL401A,10/6/2022 14:24,2/18/2023 0:04,d64182d8-7737-4ce7-a0bb-406cc34ec826,jpg,30322,TRUE,TRUE,2/18/2023 0:04,0.05 sec,Flash did not fire,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/4/2023 15:20,49694,1,6/4/2023 15:20,56,RSA_L4_Y1,2023-01-24T12:48:44.270Z,5,Redstone Arsenal: Year 1,20,2023-04-24T16:08:00.983Z,,Wild Turkey,2/2/2023 14:53,Meleagris,16,Wild Turkey,,gallopavo,2/2/2023 14:53,247,34.653284,-86.622976,N_L37_Y1,445,10/8/2022 0:00,440,10/2/2022 0:00,General_Curiosity,Not_Taken
