Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
S_L64_Y1,750,SL604A,Dasypus novemcinctus,S_L64_Y1_750,2023-01-18 21:54:17,2023-01-18,21:54:17,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a4,a407a5b9-1f92-4524-8d54-bd46af3531e2.jpg
S_U67_Y1,856,SU607A,unknown rodent,S_U67_Y1_856,2023-01-18 22:38:38,2023-01-18,22:38:38,75863,1264,21.1,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\90,90c06df3-1fad-4880-83d0-0926d1524136.jpg
S_U58_Y1,844,SU510A,unknown rodent,S_U58_Y1_844,2023-01-18 22:48:54,2023-01-18,22:48:54,66048,1100,18.3,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\82,82dbdc18-c4a1-4f57-995b-c664ee7d926c.jpg
S_L42_Y1,713,SL406A,Didelphis virginiana,S_L42_Y1_713,2023-01-18 22:51:12,2023-01-18,22:51:12,67734,1128,18.8,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4f,4f60b70a-1976-4fff-9dc7-83d0e26cdfbc.jpg
S_L16_Y1,663,SL204A,Dasypus novemcinctus,S_L16_Y1_663,2023-01-18 22:56:28,2023-01-18,22:56:28,83090,1384,23.1,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\63,63349934-e2d1-44c0-855c-ae1ece0444e4.jpg
S_L6_Y1,648,SL106A,unknown rodent,S_L6_Y1_648,2023-01-18 23:00:56,2023-01-18,23:00:56,16103,268,4.5,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b9,b90a0a1c-67a4-4bac-8a20-f90556d46236.jpg
S_L43_Y1,715,SL407A,unknown rodent,S_L43_Y1_715,2023-01-18 23:01:14,2023-01-18,23:01:14,82911,1381,23.0,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fa,fa24e73b-b5f7-4118-b13d-559f6fe868b9.jpg
S_U49_Y1,830,SU501A,unknown rodent,S_U49_Y1_830,2023-01-18 23:07:22,2023-01-18,23:07:22,6825,113,1.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\93,93bb78b3-3d13-458e-91b8-a54b9c1d349d.jpg
S_L18_Y1,667,SL206A,Didelphis virginiana,S_L18_Y1_667,2023-01-18 23:08:25,2023-01-18,23:08:25,62043,1034,17.2,0.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8f,8f41d9b9-648b-408f-af29-427b659d6d05.jpg
S_L62_Y1,747,SL602A,Procyon lotor,S_L62_Y1_747,2023-01-18 23:08:34,2023-01-18,23:08:34,158097,2634,43.9,1.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\10,10c18a96-f445-4650-ad72-b02c1dd39ab2.jpg
S_L64_Y1,750,SL604A,Odocoileus virginianus,S_L64_Y1_750,2023-01-18 23:10:18,2023-01-18,23:10:18,182204,3036,50.6,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1a,1a1e48f9-861a-4c63-b84d-0d10f0e91adc.jpg
S_L58_Y1,740,SL510A,Didelphis virginiana,S_L58_Y1_740,2023-01-18 23:39:20,2023-01-18,23:39:20,10377,172,2.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\00,008234f4-796d-44e3-af0d-7e2b2610b149.jpg
S_L63_Y1,749,SL603A,Procyon lotor,S_L63_Y1_749,2023-01-18 23:46:31,2023-01-18,23:46:31,6767,112,1.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1d,1dc0bed7-f515-444b-a725-3820d9d502bf.jpg
S_U33_Y1,812,SU309A,unknown rodent,S_U33_Y1_812,2023-01-19 00:03:19,2023-01-19,00:03:19,23413,390,6.5,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d8,d87d2f49-f922-446f-ab22-4f215071c8a7.jpg
S_L6_Y1,648,SL106A,unknown rodent,S_L6_Y1_648,2023-01-19 00:03:47,2023-01-19,00:03:47,3771,62,1.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b9,b97f0264-b60b-4068-b6a5-14e428354151.jpg
S_L64_Y1,750,SL604A,Odocoileus virginianus,S_L64_Y1_750,2023-01-19 00:13:46,2023-01-19,00:13:46,3808,63,1.1,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\86,86f2e18f-0f2f-4d9c-9375-a446fbf2cb74.jpg
S_L58_Y1,740,SL510A,Didelphis virginiana,S_L58_Y1_740,2023-01-19 00:28:36,2023-01-19,00:28:36,2956,49,0.8,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bf,bfae88cf-d0d6-40fc-979d-78bfdd95a8af.jpg
S_U24_Y1,797,SU212A,Didelphis virginiana,S_U24_Y1_797,2023-01-19 00:35:16,2023-01-19,00:35:16,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cc,cc015f41-9333-4baf-bcf4-8d9295834609.jpg
S_L6_Y1,648,SL106A,unknown rodent,S_L6_Y1_648,2023-01-19 00:47:36,2023-01-19,00:47:36,2629,43,0.7,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8d,8d2dacdb-b62b-4eb4-9b5a-e224a9235baf.jpg
S_U2_Y1,769,SU102A,Didelphis virginiana,S_U2_Y1_769,2023-01-19 02:12:02,2023-01-19,02:12:02,28718,478,8.0,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fc,fcd3d37c-d4d6-4fce-ab3b-b3ffb30b365f.jpg
S_L65_Y1,752,SL605A,Procyon lotor,S_L65_Y1_752,2023-01-19 02:13:27,2023-01-19,02:13:27,22987,383,6.4,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\77,77ad03c8-c4da-4c03-81f3-04146ae46e92.jpg
S_L65_Y1,752,SL605A,Procyon lotor,S_L65_Y1_752,2023-01-19 02:13:27,2023-01-19,02:13:27,22987,383,6.4,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\77,77ad03c8-c4da-4c03-81f3-04146ae46e92.jpg
S_L16_Y1,663,SL204A,Didelphis virginiana,S_L16_Y1_663,2023-01-19 02:16:32,2023-01-19,02:16:32,76133,1268,21.1,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\72,728c4d77-659f-4595-8076-210f0683782d.jpg
S_L61_Y1,745,SL601A,Sus scrofa,S_L61_Y1_745,2023-01-19 02:19:45,2023-01-19,02:19:45,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f0,f0b05eb8-1b7f-430d-b62d-1ad8760d7802.jpg
S_U6_Y1,776,SU106A,Didelphis virginiana,S_U6_Y1_776,2023-01-19 02:25:50,2023-01-19,02:25:50,18792,313,5.2,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5b,5bed888f-ae93-48e4-98d1-d8fc1419a96c.jpg
S_U50_Y1,832,SU502A,unknown rodent,S_U50_Y1_832,2023-01-19 02:35:05,2023-01-19,02:35:05,181308,3021,50.4,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d8,d8f9a6e2-e163-4db4-b0a6-d5d71a4aaf38.jpg
S_L16_Y1,663,SL204A,unknown lagomorph,S_L16_Y1_663,2023-01-19 02:36:00,2023-01-19,02:36:00,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\40,405c4d15-2fa3-4905-a292-48879bb0aaad.jpg
S_L52_Y1,728,SL504A,Dasypus novemcinctus,S_L52_Y1_728,2023-01-19 02:46:28,2023-01-19,02:46:28,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c6,c69c5f70-7994-473d-941b-924c774ef94f.jpg
S_L42_Y1,713,SL406A,Thryothorus ludovicianus,S_L42_Y1_713,2023-01-19 03:02:12,2023-01-19,03:02:12,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a8,a83f31c8-e112-4a84-8178-983029f230b4.jpg
S_U6_Y1,776,SU106A,Didelphis virginiana,S_U6_Y1_776,2023-01-19 03:08:47,2023-01-19,03:08:47,2577,42,0.7,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ce,ce9b6971-42e4-4d78-9fda-8e2d0b1eaf9e.jpg
S_U50_Y1,832,SU502A,unknown rodent,S_U50_Y1_832,2023-01-19 03:17:59,2023-01-19,03:17:59,2574,42,0.7,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\25,25565486-88f9-4f73-98be-baef62fdb8f8.jpg
S_L38_Y1,705,SL402A,unknown rodent,S_L38_Y1_705,2023-01-19 03:19:39,2023-01-19,03:19:39,26874,447,7.5,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fd,fdef5dc1-5b6e-48d0-b5c6-c1fb5fd03574.jpg
S_L15_Y1,661,SL203A,Dasypus novemcinctus,S_L15_Y1_661,2023-01-19 03:53:55,2023-01-19,03:53:55,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\91,911b0bd7-2645-44bc-9b2e-189c58570382.jpg
S_U68_Y1,858,SU608A,Didelphis virginiana,S_U68_Y1_858,2023-01-19 04:08:29,2023-01-19,04:08:29,31307,521,8.7,0.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\09,09b5edf4-698b-40c3-ad89-cf01f97ca9af.jpg
S_L15_Y1,661,SL203A,Didelphis virginiana,S_L15_Y1_661,2023-01-19 04:26:01,2023-01-19,04:26:01,35885,598,10.0,0.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c0,c0bf9d29-558a-4330-a9dd-51cc6f801462.jpg
S_L63_Y1,749,SL603A,Procyon lotor,S_L63_Y1_749,2023-01-19 04:35:05,2023-01-19,04:35:05,17314,288,4.8,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\07,07099be3-bfc8-4cad-824b-4ce1d78651e5.jpg
S_U33_Y1,812,SU309A,unknown rodent,S_U33_Y1_812,2023-01-19 04:55:52,2023-01-19,04:55:52,17553,292,4.9,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8e,8e522227-f468-4fc7-8432-e092c740cead.jpg
S_U5_Y1,774,SU105A,Didelphis virginiana,S_U5_Y1_774,2023-01-19 04:58:07,2023-01-19,04:58:07,263964,4399,73.3,3.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c6,c6062b60-b687-49a2-99d8-4287fb14db82.jpg
S_L48_Y1,720,SL412A,Dasypus novemcinctus,S_L48_Y1_720,2023-01-19 05:13:30,2023-01-19,05:13:30,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a9,a98be068-8450-4ec8-8e90-d00f765c3fb5.jpg
S_L16_Y1,663,SL204A,Procyon lotor,S_L16_Y1_663,2023-01-19 05:28:48,2023-01-19,05:28:48,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c1,c182ea22-c97c-4393-a6cc-38b282c03cbb.jpg
S_L37_Y1,703,SL401A,Procyon lotor,S_L37_Y1_703,2023-01-19 05:33:16,2023-01-19,05:33:16,198047,3300,55.0,2.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cc,cc2d610e-526c-418e-8834-47ba9083d403.jpg
S_U53_Y1,837,SU505A,unknown rodent,S_U53_Y1_837,2023-01-19 05:41:51,2023-01-19,05:41:51,96994,1616,26.9,1.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fe,febe5b49-a430-43ee-88d3-6ffd4a18ff2c.jpg
S_L38_Y1,705,SL402A,Procyon lotor,S_L38_Y1_705,2023-01-19 05:43:46,2023-01-19,05:43:46,30167,502,8.4,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5e,5e220a39-9bc1-4646-8a93-f781e7abd773.jpg
S_L68_Y1,757,SL608A,Sus scrofa,S_L68_Y1_757,2023-01-19 06:06:31,2023-01-19,06:06:31,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\64,64cdbd87-3680-4084-b5d4-46e7e11c0b92.jpg
S_L68_Y1,757,SL608A,Sus scrofa,S_L68_Y1_757,2023-01-19 06:06:31,2023-01-19,06:06:31,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\64,64cdbd87-3680-4084-b5d4-46e7e11c0b92.jpg
S_L26_Y1,682,SL302A,Thryothorus ludovicianus,S_L26_Y1_682,2023-01-19 06:52:30,2023-01-19,06:52:30,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ad,adc0c3d3-f7fb-4061-b5dc-e57c888a436a.jpg
S_L65_Y1,752,SL605A,Sciurus carolinensis,S_L65_Y1_752,2023-01-19 07:17:51,2023-01-19,07:17:51,87332,1455,24.3,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fc,fc66a21b-79c0-4674-ba6f-b127f9aff63a.jpg
S_U67_Y1,856,SU607A,unknown passerine,S_U67_Y1_856,2023-01-19 07:43:43,2023-01-19,07:43:43,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3e,3e6cea21-a596-4914-b90f-cc58bea60544.jpg
S_L42_Y1,713,SL406A,unknown passerine,S_L42_Y1_713,2023-01-19 08:28:04,2023-01-19,08:28:04,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\91,9197f266-a04e-4bb5-9110-7a91f6b50133.jpg
S_L71_Y1,763,SL611A,Odocoileus virginianus,S_L71_Y1_763,2023-01-19 08:44:10,2023-01-19,08:44:10,225718,3761,62.7,2.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0a,0acbb29f-adfe-411e-8236-de85267b4cbe.jpg
S_L54_Y1,732,SL506A,Sciurus carolinensis,S_L54_Y1_732,2023-01-19 09:21:53,2023-01-19,09:21:53,178372,2972,49.5,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7c,7c6c92b7-3821-4953-b0d3-c3b75c3dacb9.jpg
S_L51_Y1,726,SL503A,Sciurus carolinensis,S_L51_Y1_726,2023-01-19 09:56:06,2023-01-19,09:56:06,234138,3902,65.0,2.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4b,4bbb9cb2-0f5c-4d49-91c0-e937e7066df7.jpg
S_U62_Y1,851,SU602A,unknown rodent,S_U62_Y1_851,2023-01-19 10:45:08,2023-01-19,10:45:08,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\47,474cc7d9-78e8-459b-adff-41c9b3680d6a.jpg
S_U68_Y1,858,SU608A,Homo sapien,S_U68_Y1_858,2023-01-19 11:33:15,2023-01-19,11:33:15,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\5e,5e224c9f-8d9a-44ff-b051-7b00034393f8.jpg
S_U69_Y1,860,SU609A,Turdus migratorius,S_U69_Y1_860,2023-01-19 12:12:08,2023-01-19,12:12:08,80798,1346,22.4,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cf,cf879f07-edb5-4dd6-a982-12c5791d6f4c.jpg
S_L6_Y1,648,SL106A,unknown rodent,S_L6_Y1_648,2023-01-19 12:21:49,2023-01-19,12:21:49,41653,694,11.6,0.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\40,409f34ec-aaeb-444a-91ab-89e3cb4e386f.jpg
S_L16_Y1,663,SL204A,unknown passerine,S_L16_Y1_663,2023-01-19 12:45:17,2023-01-19,12:45:17,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bd,bd91f610-c647-4944-a26c-499fb0c9820e.jpg
S_U69_Y1,860,SU609A,Dumetella carolinensis,S_U69_Y1_860,2023-01-19 14:25:14,2023-01-19,14:25:14,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\55,55bcb037-b9e8-46ce-9203-609a61acb19d.jpg
S_U68_Y1,858,SU608A,Homo sapien,S_U68_Y1_858,2023-01-19 14:54:30,2023-01-19,14:54:30,12075,201,3.4,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f1,f138e2a7-b093-4a2e-9296-d5116794287f.jpg
S_U68_Y1,858,SU608A,Canis familiaris,S_U68_Y1_858,2023-01-19 15:03:46,2023-01-19,15:03:46,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\54,54cb0374-0268-4726-99a3-a812fdd4d7f1.jpg
S_L50_Y1,724,SL502A,Sciurus carolinensis,S_L50_Y1_724,2023-01-19 15:21:15,2023-01-19,15:21:15,284877,4747,79.1,3.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6c,6c5f1c84-cd80-450f-8e96-b113e4bdc7bf.jpg
S_L62_Y1,747,SL602A,Sciurus carolinensis,S_L62_Y1_747,2023-01-19 15:53:06,2023-01-19,15:53:06,269703,4495,74.9,3.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7f,7fa05088-31fb-4d3a-9edb-b872d71ceb42.jpg
S_L38_Y1,705,SL402A,Cardinalis cardinalis,S_L38_Y1_705,2023-01-19 16:16:18,2023-01-19,16:16:18,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ed,ed6730c4-3385-4df8-a450-288bd9eba61f.jpg
S_L69_Y1,759,SL609A,Sciurus carolinensis,S_L69_Y1_759,2023-01-19 17:06:01,2023-01-19,17:06:01,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\57,57ddffbd-5246-4fc3-a613-7b43d0b96745.jpg
S_L54_Y1,732,SL506A,Sciurus carolinensis,S_L54_Y1_732,2023-01-19 17:13:48,2023-01-19,17:13:48,28315,471,7.9,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c0,c0d7b52f-25bd-409f-950a-b0737de47de2.jpg
S_U10_Y1,782,SU110A,unknown rodent,S_U10_Y1_782,2023-01-19 17:51:26,2023-01-19,17:51:26,346170,5769,96.2,4.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cb,cb2d8fbd-f9ce-4ab3-81c2-e4e238593ab0.jpg
S_U21_Y1,792,SU209A,unknown rodent,S_U21_Y1_792,2023-01-19 18:07:37,2023-01-19,18:07:37,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f9,f9e37099-4dca-43ed-b382-ba486f3413b0.jpg
S_L72_Y1,765,SL612A,Procyon lotor,S_L72_Y1_765,2023-01-19 18:07:55,2023-01-19,18:07:55,81826,1363,22.7,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c8,c80639ea-0e3d-4c68-8e9b-8cd279ccd22e.jpg
S_L42_Y1,713,SL406A,Dasypus novemcinctus,S_L42_Y1_713,2023-01-19 18:20:24,2023-01-19,18:20:24,79334,1322,22.0,0.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\76,76189955-1152-4710-b05d-f338a0dc3573.jpg
S_U5_Y1,774,SU105A,Odocoileus virginianus,S_U5_Y1_774,2023-01-19 18:23:03,2023-01-19,18:23:03,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3d,3d49ddb9-e812-403a-9341-6825490b792d.jpg
S_L38_Y1,705,SL402A,unknown rodent,S_L38_Y1_705,2023-01-19 18:25:59,2023-01-19,18:25:59,54380,906,15.1,0.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9f,9f3fda61-126f-437f-9763-af73820f0ed7.jpg
S_L51_Y1,726,SL503A,Sus scrofa,S_L51_Y1_726,2023-01-19 18:29:57,2023-01-19,18:29:57,133003,2216,36.9,1.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\34,341a87f9-7586-4429-ae0a-ce068ab83397.jpg
S_L18_Y1,667,SL206A,Didelphis virginiana,S_L18_Y1_667,2023-01-19 18:32:57,2023-01-19,18:32:57,69872,1164,19.4,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\34,34efba12-825b-4741-8167-2165ced5104f.jpg
S_U50_Y1,832,SU502A,unknown rodent,S_U50_Y1_832,2023-01-19 18:40:12,2023-01-19,18:40:12,55333,922,15.4,0.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0e,0e371ae7-873e-4e32-a721-0619ac7dcbd0.jpg
S_L9_Y1,651,SL109A,unknown rodent,S_L9_Y1_651,2023-01-19 18:40:17,2023-01-19,18:40:17,343896,5731,95.5,4.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b1,b1ead347-9fcf-434e-af35-35c6ab6dd5bd.jpg
S_U27_Y1,803,SU303A,Odocoileus virginianus,S_U27_Y1_803,2023-01-19 18:40:46,2023-01-19,18:40:46,179465,2991,49.9,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\23,23df4e11-dce6-40b0-9f3b-781eb1c1a3f2.jpg
S_U3_Y1,771,SU103A,Didelphis virginiana,S_U3_Y1_771,2023-01-19 18:55:28,2023-01-19,18:55:28,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4f,4f4e67a3-337d-4b70-89e4-c7ad5db56708.jpg
S_U5_Y1,774,SU105A,Odocoileus virginianus,S_U5_Y1_774,2023-01-19 18:58:15,2023-01-19,18:58:15,2112,35,0.6,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\48,486c541b-ffdf-43c9-8fc1-8d9dfc2736fe.jpg
S_U27_Y1,803,SU303A,Odocoileus virginianus,S_U27_Y1_803,2023-01-19 19:01:59,2023-01-19,19:01:59,1273,21,0.4,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d2,d286e35c-1e27-443f-8800-8e8a2dcebe83.jpg
S_L62_Y1,747,SL602A,unknown rodent,S_L62_Y1_747,2023-01-19 19:06:53,2023-01-19,19:06:53,412248,6870,114.5,4.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f7,f7c4a456-9647-43b5-9520-c1b5418a3c8e.jpg
S_L51_Y1,726,SL503A,Odocoileus virginianus,S_L51_Y1_726,2023-01-19 19:08:19,2023-01-19,19:08:19,402347,6705,111.8,4.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1f,1fd5a101-e01c-4eee-90b4-51799e4791b5.jpg
S_U49_Y1,830,SU501A,unknown rodent,S_U49_Y1_830,2023-01-19 19:09:20,2023-01-19,19:09:20,72118,1201,20.0,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\19,19c11847-7455-4bed-82dc-cec68d8f213f.jpg
S_U54_Y1,839,SU506A,unknown rodent,S_U54_Y1_839,2023-01-19 20:04:06,2023-01-19,20:04:06,163154,2719,45.3,1.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9b,9bc42b88-3a7d-4b9a-af89-5e2e4c70a69d.jpg
S_L71_Y1,763,SL611A,Dasypus novemcinctus,S_L71_Y1_763,2023-01-19 20:05:49,2023-01-19,20:05:49,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\18,18290d90-ef5a-418d-95b2-240123714c4e.jpg
S_U26_Y1,801,SU302A,Didelphis virginiana,S_U26_Y1_801,2023-01-19 20:18:08,2023-01-19,20:18:08,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d3,d3cf1aa7-5149-4882-8c18-52cd29d4b670.jpg
S_L25_Y1,680,SL301A,Didelphis virginiana,S_L25_Y1_680,2023-01-19 20:19:22,2023-01-19,20:19:22,84310,1405,23.4,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\49,49c72dab-9b27-476e-b086-33153c1c9f68.jpg
S_U68_Y1,858,SU608A,Dasypus novemcinctus,S_U68_Y1_858,2023-01-19 20:24:44,2023-01-19,20:24:44,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\64,64921a3a-d190-470a-b848-a1499f665e7c.jpg
S_L15_Y1,661,SL203A,unknown lagomorph,S_L15_Y1_661,2023-01-19 20:47:32,2023-01-19,20:47:32,255234,4253,70.9,3.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b2,b20b211b-9008-4828-9b59-c10a2e896929.jpg
S_L18_Y1,667,SL206A,Procyon lotor,S_L18_Y1_667,2023-01-19 20:50:57,2023-01-19,20:50:57,154974,2582,43.0,1.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\59,59bb3cb8-a4f9-4546-bd17-d427e6ecb872.jpg
S_U44_Y1,823,SU408A,Procyon lotor,S_U44_Y1_823,2023-01-19 21:08:17,2023-01-19,21:08:17,253179,4219,70.3,2.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a3,a3a61c88-e6e2-4466-a500-1e4a3da771c7.jpg
S_U62_Y1,851,SU602A,unknown lagomorph,S_U62_Y1_851,2023-01-19 21:26:28,2023-01-19,21:26:28,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d5,d5f82b64-1e9a-46ae-9fb3-e593c0e67c0d.jpg
S_U70_Y1,862,SU610A,Dasypus novemcinctus,S_U70_Y1_862,2023-01-19 21:41:13,2023-01-19,21:41:13,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e1,e1e1cfe1-1888-4f79-b29c-d632796c6dae.jpg
S_U50_Y1,832,SU502A,unknown rodent,S_U50_Y1_832,2023-01-19 22:04:32,2023-01-19,22:04:32,12260,204,3.4,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\2f,2fa464a2-751d-4a1f-b7b4-79f785564439.jpg
S_L3_Y1,643,SL103A,unknown rodent,S_L3_Y1_643,2023-01-19 22:05:31,2023-01-19,22:05:31,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8f,8f88484d-8805-4ba4-85a1-7bc2a456047c.jpg
S_L69_Y1,759,SL609A,Dasypus novemcinctus,S_L69_Y1_759,2023-01-19 22:19:47,2023-01-19,22:19:47,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\55,55caf991-b0c7-4213-8a60-a0b3b76ef53a.jpg
S_L15_Y1,661,SL203A,Dasypus novemcinctus,S_L15_Y1_661,2023-01-19 22:21:49,2023-01-19,22:21:49,66474,1107,18.5,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b7,b73451e9-006e-4ce5-ab91-447dd261086d.jpg
S_L51_Y1,726,SL503A,Didelphis virginiana,S_L51_Y1_726,2023-01-19 22:44:26,2023-01-19,22:44:26,161975,2699,45.0,1.9,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\2d,2d4cdc0b-b74c-4bd7-884a-32e82d541215.jpg
S_L51_Y1,726,SL503A,Sus scrofa,S_L51_Y1_726,2023-01-19 22:48:03,2023-01-19,22:48:03,15486,258,4.3,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9e,9e0de486-a0ec-4e83-82be-d76da9dd03fc.jpg
S_L2_Y1,641,SL102A,unknown rodent,S_L2_Y1_641,2023-01-19 22:48:33,2023-01-19,22:48:33,183995,3066,51.1,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\59,594c7754-7c7b-496c-8961-e07e97f19a98.jpg
